image,User ID,Device Model,Operating System,App Usage Time (min/day),Screen On Time (hours/day),Battery Drain (mAh/day),Number of Apps Installed,Data Usage (MB/day),Age,Gender,User Behavior Class,Date,Quantity of Sales,Top 5 Category Sales Percentage,Device Model Wise Percentage,Data Usage Wise Percentage,Gender Wise Custom Distribution,Best Year Sales,Best Year (2008-2012),Top Selling Product by Category,Bottom Selling Product by Category
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,148,Xiaomi Mi 11,Android,52,1.6,385,19,234,24,Male,1,12,33,0.09%,0.09%,0.04%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,155,Xiaomi Mi 11,Android,68,1.5,364,10,102,31,Female,1,13,100,0.28%,0.28%,0.02%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,156,Xiaomi Mi 11,Android,158,3.4,893,36,493,32,Male,2,14,17,0.05%,0.05%,0.08%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,157,Xiaomi Mi 11,Android,86,1.7,439,19,136,54,Male,1,15,61,0.17%,0.17%,0.02%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,158,Xiaomi Mi 11,Android,339,7.8,2102,71,1062,51,Male,4,16,25,0.07%,0.07%,0.16%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,160,Xiaomi Mi 11,Android,131,2.4,859,26,305,40,Male,2,17,59,0.16%,0.16%,0.05%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,162,Xiaomi Mi 11,Android,53,1.9,526,15,112,42,Male,1,18,85,0.24%,0.24%,0.02%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,165,Xiaomi Mi 11,Android,278,4.8,1238,48,851,43,Female,3,19,52,0.14%,0.14%,0.13%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,166,Xiaomi Mi 11,Android,540,8.4,2993,98,1540,49,Female,5,20,60,0.17%,0.17%,0.24%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,171,Xiaomi Mi 11,Android,92,3.7,1124,27,524,44,Male,2,21,97,0.27%,0.27%,0.08%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,175,Xiaomi Mi 11,Android,51,1.6,509,11,113,29,Female,1,22,60,0.17%,0.17%,0.02%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,177,Xiaomi Mi 11,Android,255,5.4,1738,42,826,21,Male,3,23,67,0.19%,0.19%,0.13%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,179,Xiaomi Mi 11,Android,207,5.7,1582,52,692,38,Male,3,24,35,0.10%,0.10%,0.11%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,200,Xiaomi Mi 11,Android,126,2.8,971,32,431,35,Female,2,25,96,0.27%,0.27%,0.07%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,203,Xiaomi Mi 11,Android,88,1.3,327,11,262,22,Male,1,26,100,0.28%,0.28%,0.04%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,206,Xiaomi Mi 11,Android,301,6.5,2084,71,1421,29,Male,4,27,18,0.05%,0.05%,0.22%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,214,Xiaomi Mi 11,Android,41,1.1,588,10,246,22,Male,1,28,46,0.13%,0.13%,0.04%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,220,Xiaomi Mi 11,Android,101,3.2,603,28,417,43,Male,2,29,49,0.14%,0.14%,0.06%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,223,Xiaomi Mi 11,Android,351,6.1,1941,79,1290,21,Female,4,30,42,0.12%,0.12%,0.20%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,226,Xiaomi Mi 11,Android,511,10.8,2712,97,2438,59,Female,5,31,38,0.11%,0.11%,0.37%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,227,Xiaomi Mi 11,Android,384,7,2185,72,1376,59,Male,4,32,4,0.01%,0.01%,0.21%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,233,Xiaomi Mi 11,Android,537,10,2720,83,1763,35,Male,5,33,85,0.24%,0.24%,0.27%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,236,Xiaomi Mi 11,Android,37,1.4,369,18,295,19,Female,1,34,81,0.22%,0.22%,0.05%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,242,Xiaomi Mi 11,Android,564,11.7,2764,81,2133,37,Female,5,35,1,0.00%,0.00%,0.33%,48.00%,,2011,Xiaomi Mi 11,Xiaomi Mi 11
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,249,Xiaomi Mi 11,Android,168,4,866,22,581,50,Female,2,36,30,0.08%,0.08%,0.09%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,254,Xiaomi Mi 11,Android,100,2.4,982,31,478,48,Female,2,37,89,0.25%,0.25%,0.07%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,257,Xiaomi Mi 11,Android,424,7.7,1863,65,1116,52,Male,4,38,46,0.13%,0.13%,0.17%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,258,Xiaomi Mi 11,Android,272,5,1655,45,686,19,Female,3,39,49,0.14%,0.14%,0.11%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,259,Xiaomi Mi 11,Android,201,4,1791,50,914,18,Male,3,40,13,0.04%,0.04%,0.14%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,260,Xiaomi Mi 11,Android,570,9,2613,98,2497,49,Female,5,41,41,0.11%,0.11%,0.38%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,261,Xiaomi Mi 11,Android,64,1.3,490,14,151,43,Female,1,42,34,0.09%,0.09%,0.02%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,266,Xiaomi Mi 11,Android,563,8.4,2849,85,1508,25,Male,5,43,68,0.19%,0.19%,0.23%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,271,Xiaomi Mi 11,Android,426,6.5,1969,78,1266,53,Female,4,44,72,0.20%,0.20%,0.19%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,277,Xiaomi Mi 11,Android,269,5.9,1666,42,629,32,Female,3,45,100,0.28%,0.28%,0.10%,48.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,279,Xiaomi Mi 11,Android,85,1.6,417,12,122,47,Male,1,46,80,0.22%,0.22%,0.02%,52.00%,,2011,Xiaomi Mi 11,
https://www.google.com/imgres?q=Xiaomi%20Mi%2011%0D%0A&imgurl=https%3A%2F%2Fi01.appmifile.com%2Fv1%2FMI_18455B3E4DA706226CF7535A58E875F0267%2Fpms_1666344667.93946102.png&imgrefurl=https%3A%2F%2Fwww.mi.com%2Fglobal%2Fproduct%2Fmi-11%2F&docid=GqV-05RkWpiriM&tbnid=I3lq9_CIYk3aSM&vet=12ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA..i&w=800&h=800&hcb=2&ved=2ahUKEwjVk53G8pWJAxXh8zgGHccDDUcQM3oECBwQAA,282,Xiaomi Mi 11,Android,39,1.7,530,11,268,26,Female,1,47,22,0.06%,0.06%,0.04%,48.00%,,2011,Xiaomi Mi 11,
